"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"WSQZRSBL","journalArticle","1997","Tobler, Waldo; Deichmann, Uwe; Gottsegen, Jon; Maloy, Kelly","World population in a grid of spherical quadrilaterals","International Journal of Population Geography","","1099-1220","10/c2td4q","https://onlinelibrary.wiley.com/doi/abs/10.1002/%28SICI%291099-1220%28199709%293%3A3%3C203%3A%3AAID-IJPG68%3E3.0.CO%3B2-C","We report on a project that converted subnational population data to a raster of cells on the earth. We note that studies using satellites as collection devices yield results indexed by latitude and longitude. Thus it makes sense to assemble the terrestrial arrangement of people in a compatible manner. This alternative is explored here, using latitude/longitude quadrilaterals as bins for population information. This format also has considerable advantages for analytical studies. Ways of achieving the objective include, among others, simple centroid sorts, interpolation, or gridding of polygons. The results to date of putting world boundary coordinates together with estimates of the number of people are described. The estimated 1994 population of 219 countries, subdivided into 19,032 polygons, has been assigned to over six million five minute by five minute quadrilaterals covering the world. These results are available over the Internet. The grid extends from latitude 57°S to 72°N, and covers 360° of longitude. Just under 31% of the (1548 by 4320) grid cells are populated. The number of people in these countries is estimated to be 5.6 billion, spread over 132 million km2 of land. Extensions needed include continuous updating, additional social variables, improved interpolation methods, correlation with global change studies, and more detailed information for some parts of the world. © 1997 John Wiley & Sons, Ltd.","1997","2020-05-13 20:37:20","2021-02-09 13:41:23","2020-05-13 20:37:20","203-225","","3","3","","","","","","","","","","en","Copyright © 1997 John Wiley & Sons, Ltd.","","","","Wiley Online Library","CC141","","","","","LocCC-CDMV; CC-BDL","five-minute quadrilaterals; raster; world population","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HHBVNDI2","journalArticle","1997","Tobler, Waldo","Introductory Comments on Information Theory and Cartography","Cartographic Perspectives","","1048-9053","10/ghz78q","https://cartographicperspectives.org/index.php/journal/article/view/cp27-tobler","","1997-06-01","2020-05-13 20:33:31","2021-02-09 13:41:23","2020-05-13 20:33:31","4-7","","27","","","","","","","","","","","en","Copyright (c)","","","","cartographicperspectives.org","CC138","","","","","LocCC-CDSC; CC-SIG (GIS)","cartography; information theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PE2CQW23","conferencePaper","1996","Tobler, Waldo R.","Converting Administrative Data on a Sphere to a Continuous Surface","Proceedings (CDRom, pdf)","","","","https://escholarship.org/uc/item/43x094z3","","1996-01-21","2020-05-13 20:14:59","2022-09-22 14:59:34","2020-05-13 20:14:59","497-504","","","","","","","","","","","National Center for Geographic Information and Analysis, Santa Barbara, US","Santa Fe, New Mexico, US","en","","","","","escholarship.org","CC135","","","","","CC-Lissage, interpolation; LocCC-LBTCP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Third International Conference/Workshop on Integrating GIS and Environmental Modeling","","","","","","","","","","","","","","",""
"LI9TBZD9","bookSection","1994","Tobler, Waldo R.","Oblique Map Projections using Rotation Matrices","Pathways to human ecology: from observation to commitment","978-3-906753-17-1","","","","","1994","2020-05-13 20:09:53","2020-05-13 20:13:07","","37-46","","","","","","","","","","","Peter Lang","Bern ; New York","en,de","","","","","","CC131","","","","","LocCC-CDMP; CC-Systeme_projection","Human ecology; Human geography; Bibliography; Steiner, Dieter","Ernste, Huib","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AFVTNXCE","journalArticle","1997","Veregin, Howard; Tobler, Waldo R.","Allometric relationships in the structure of street-level databases","Computers, Environment and Urban Systems","","0198-9715","10/bbjmsz","http://www.sciencedirect.com/science/article/pii/S0198971597000124","This study examines the relationship between the size of U.S. cities and the size of street-level databases containing information on the urban street network. Models deduced from work in two research domains, allometric theory and spatial database theory, are calibrated using regression analysis based on data for 240 Census Bureau Dual Independent Map Encoding (DIME) files for the 1980 U.S. census of population. The predictive power of the derived regression models is high (r2 > .85), indicating that file size is closely correlated with urban area and population. The derived relationships may be useful in a variety of theoretical and applied contexts, including prediction of file size to enhance the efficiency of digital data encoding and transfer, estimation of execution time for spatial models such as shortest path and polygon overlay, and provision of base data necessary for fractal models of city structure and evolution.","1997-05-01","2020-05-13 19:57:34","2021-02-09 13:41:23","2020-05-13 19:57:34","277-290","","3","21","","Computers, Environment and Urban Systems","","Remote Sensing of Urban Systems","","","","","","en","","","","","ScienceDirect","CC296","","","C:\Users\A-C.bronner\Zotero\storage\WKDDLLXM\S0198971597000124.html","","CC-SIG (GIS); LocCC-OKleinpdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT5XZYLZ","conferencePaper","1992","Tobler, W.","Preliminary Representation of World Population by Spherical Harmonics","Proceedings","","","","; https://doi.org/10.1073/pnas.89.14.6262","The geographical arrangement of people on the surface of the earth is approximated by a mathematical equation of 361 terms. This is a convenient form for comparison with other distributions and for use in global change studies, and it has other advantages, but it must be considered preliminary because of data limitations.","1992","2020-05-12 13:38:00","2021-02-09 13:41:24","","6262–6264.","","","89: 14","","","","","","","","","","en","","","","","","CC127","","","","","CC-Lissage, interpolation; LocCC-CDSA; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","National Academy of Sciences","","","","","","","","","","","","","","",""
"8N9I3DBP","journalArticle","1991","Tobler, Waldo R.","Visual Evidence for Urban Potential Fields","Mappemonde","","","","https://www.mgm.fr/PUB/Mappemonde/M191/PHENOM.pdf","A satellite picture of adjacent cities clearly ilustrates the analytical dynamics of urban growth.","1991","2020-05-11 16:44:47","2021-02-09 13:41:22","","46-47","","1","1991","","","","","","","","","","en","","","","","","CC125","","","C:\Users\A-C.bronner\Zotero\storage\I675JEQ5\Tobler - 1991 - Visual Evidence for Urban Potential Fields.pdf","","LocCC-CDMV; CC-Modelisation (mouvement); ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U39NH8M5","conferencePaper","1990","Tobler, W. R.","GIS Transformations","Proceedings,","","","","","","1990","2020-05-12 13:25:04","2021-02-09 13:41:24","","163-166","","","1","","","","","","","","","Anaheim","en","","","","","","CC124","","","","","LocCC-CDSA; CC-SIG (GIS); ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","National Computer Graphics Association Conference,","","","","","","","","","","","","","","",""
"Z6UFQ4YP","conferencePaper","1989","Veregin, H.; Tobler, Waldo R.","Prediction of Geographic Base File Size from Urban Area or Population","Proceedings","","","","","","1989","2020-05-11 16:32:04","2021-02-09 13:40:55","","","","","","","","","","","","","","Budapest, Hungary","en","","","","","","CC121","","","","","LocCC-ABS; CC-BDL; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14th International Conference, International Cartographic Association","","","","","","","","","","","","","","",""
"D87WL36S","journalArticle","1995","Tobler, Waldo R.","A Graphical Introduction to Survey Adjustment","Cartographica: The International Journal for Geographic Information and Geovisualization","","","10/bqgmcv","https://utpjournals.press/doi/abs/10.3138/E157-8650-4G3V-MH80","It is important that cartographers, and others who use geographic information, understand the procedures used to adjust empirical measurements made for the purpose of specifying locations. Two new graphical interpretations of reconciling distance or directional observations are presented in this paper. These graphics are consistent with standard practice, but treat the problems in a somewhat more general, non-mathematical manner, facilitating understanding. An example is given using driving distances to obtain a map configuration for points in the United States. Une introduction graphique à la compensation des levés Il est important que les cartographes et tout autre usager d'information géographique comprennent les procédures utilisées pour compenser les mesures empiriques effectuées pour déterminer des positions. Cet article présente deux nouvelles interprétations graphiques pour réconcilier les observations de distances et de directions. Ces graphiques respectent la pratique courante mais traitent les problèmes d'une façon plus générale, non mathématique et facilitant la compréhension. On donne un exemple en utilisant des distances routières pour obtenir une configuration cartographique de points aux États-Unis.","1995","2020-05-11 16:26:12","2021-02-09 13:40:55","2020-05-11 16:26:12","33-42","","1","32","","","","","","","","","","en","","","","world","utpjournals.press","CC134","","","","","LocCC-CDSC; CC-Anamorphose (sauf cartogramme)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GNITIKZG","conferencePaper","1989","Tobler, Waldo R.","Geographic Information Systems Research Agenda: The Scientific Community Perspective","Proceedings","","","","","","1989","2020-05-11 16:16:28","2021-02-09 13:40:56","","49–52","","","I","","","","","","","","","Arlington, Washington DC: Goddard Space Center, NASA","","","","","","","CC118","","","","","LocCC-ABS; CC-SIG (GIS); ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","International Geographic Information Systems Symposium","","","","","","","","","","","","","","",""
"H58IZ53B","bookSection","1988","","Resolution, Resampling, and All That","Building Databases for Global Science: The Proceedings of the First Meeting of the International Geographical Union Global Database Planning Project","978-0-85066-485-0","","","","","1988","2020-05-11 16:12:44","2020-05-11 16:15:12","","","","","","","","","","","","","Taylor & Francis","London ; New York","en","","","","","","CC116","","","","","LocCC-CDSA; CC-BDL","","Mounsey, Helen; Tomlinson, Roger F.; Tobler, Waldo R.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HE2TGNBY","conferencePaper","1987","Tobler, Waldo R.","Measuring Spatial Resolution","Proceedings","","","","","","1987","2020-05-11 15:56:54","2021-02-09 13:40:57","","12-16","","","","","","","","","","","","Beijing, China","en","","","","","","CC114","","","","","LocCC-CDSA; CC-BDL; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Land Resources Information Systems Conference","","","","","","","","","","","","","","",""
"86W3ANFZ","report","1975","Tobler, Waldo R.","City Sizes, Morphology and Interaction","","","","","http://pure.iiasa.ac.at/id/eprint/410/","","1975-02","2020-05-11 11:18:10","2020-05-11 15:33:06","2020-05-11 10:55:08","19","","","","","","","","","","Human Settlements and Services Area (HSS)","IIASA International Institute for Applied Systems Analysis","Laxenburg, AT","en","","Monograph (IIASA Research Report)","","","","CC176","","","","","LocCC-RRWT; CC-Modelisation (mouvement)","","","","","","","","","","","","","","","","","","","","WP-75-018","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69CZXC5R","journalArticle","1986","Tobler, Waldo R.; Chen, Zi-Tan","A Quadtree for Global Information Storage","Geographical Analysis","","1538-4632","10/dxwcp2","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1538-4632.1986.tb00108.x","","1986","2020-05-06 17:31:12","2021-02-09 13:40:55","2020-05-06 17:31:11","360-371","","4","18","","","","","","","","","","en","1986 The Ohio State University","","","","Wiley Online Library","CC108","","","C:\Users\A-C.bronner\Zotero\storage\NVMHME39\Tobler et Chen - 1986 - A Quadtree for Global Information Storage.pdf","","LocCC-CDMP; CC-SIG (GIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
